state,city,county
nc,hertford,perquimans
nc,hickory,catawba
nc,hiddenite,alexander
nc,high point,guilford
nc,high shoals,gaston
nc,highfalls,moore
nc,highlands,macon
nc,hildebran,burke
nc,hillsborough,orange
nc,hobbsville,gates
nc,hobgood,halifax
nc,hobucken,pamlico
nc,hoffman,richmond
nc,hollister,halifax
nc,holly ridge,onslow
nc,holly springs,wake
nc,hookerton,greene
nc,hope mills,cumberland
nc,horse shoe,henderson
nc,hot springs,madison
nc,hubert,onslow
nc,hudson,caldwell
nc,huntersville,mecklenburg
nc,hurdle mills,person
nc,icard,burke
nc,indian trail,union
nc,iron station,lincoln
nc,ivanhoe,sampson
nc,jackson,northampton
nc,jackson springs,moore
nc,jacksonville,onslow
nc,jamestown,guilford
nc,jamesville,martin
nc,jarvisburg,currituck
nc,jefferson,ashe
nc,jonas ridge,burke
nc,jonesville,yadkin
nc,julian,guilford
nc,kannapolis,cabarrus
nc,kelford,bertie
nc,kelly,bladen
nc,kenansville,duplin
nc,kenly,johnston
nc,kernersville,forsyth
nc,kill devil hills,dare
nc,king,stokes
nc,kings mountain,cleveland
nc,kinston,lenoir
nc,kipling,harnett
nc,kittrell,vance
nc,kitty hawk,dare
nc,knightdale,wake
nc,knotts island,currituck
nc,kure beach,new hanover
nc,la grange,lenoir
nc,lake junaluska,haywood
nc,lake lure,rutherford
nc,lake toxaway,transylvania
nc,lake waccamaw,columbus
nc,lakeview,moore
nc,landis,rowan
nc,lansing,ashe
nc,lattimore,cleveland
nc,laurel hill,scotland
nc,laurel springs,alleghany
nc,laurinburg,scotland
nc,lawndale,cleveland
nc,lawsonville,stokes
nc,leasburg,caswell
nc,leicester,buncombe
nc,leland,brunswick
nc,lemon springs,lee
nc,lenoir,caldwell
nc,lewiston woodville,bertie
nc,lewisville,forsyth
nc,lexington,davidson
nc,liberty,randolph
nc,lilesville,anson
nc,lillington,harnett
nc,lincolnton,lincoln
nc,linden,cumberland
nc,linville,avery
nc,linville falls,burke
nc,linwood,davidson
nc,little switzerland,mcdowell
nc,littleton,halifax
nc,locust,stanly
nc,longwood,brunswick
nc,louisburg,franklin
nc,lowell,gaston
nc,lowgap,surry
nc,lowland,pamlico
nc,lucama,wilson
nc,lumber bridge,robeson
nc,lumberton,robeson
nc,lynn,polk
nc,macclesfield,edgecombe
nc,macon,warren
nc,madison,rockingham
nc,maggie valley,haywood
nc,magnolia,duplin
nc,maiden,catawba
nc,mamers,harnett
nc,manns harbor,dare
nc,manson,vance
nc,manteo,dare
nc,maple,currituck
nc,maple hill,pender
nc,marble,cherokee
nc,margarettsville,northampton
nc,marietta,robeson
nc,marion,mcdowell
nc,mars hill,madison
nc,marshall,madison
nc,marshallberg,carteret
nc,marshville,union
nc,marston,richmond
nc,matthews,mecklenburg
nc,matthews,union
nc,maury,greene
nc,maxton,robeson
nc,mayodan,rockingham
nc,maysville,jones
nc,mc adenville,gaston
nc,mc farlan,anson
nc,mc grady,wilkes
nc,mc leansville,guilford
nc,mccutcheon field,onslow
nc,mebane,alamance
nc,merritt,pamlico
nc,merry hill,bertie
nc,micaville,yancey
nc,micro,johnston
nc,middleburg,vance
nc,middlesex,nash
nc,midland,cabarrus
nc,midway park,onslow
nc,mill spring,polk
nc,millers creek,wilkes
nc,mills river,henderson
nc,milton,caswell
nc,milwaukee,
nc,mineral springs,union
nc,minneapolis,avery
nc,misenheimer,stanly
nc,mocksville,davie
nc,moncure,chatham
nc,monroe,union
nc,montezuma,avery
nc,montreat,buncombe
nc,mooresboro,cleveland
nc,mooresville,iredell
nc,moravian falls,wilkes
nc,morehead city,carteret
nc,morganton,burke
nc,morrisville,wake
nc,morven,anson
nc,mount airy,surry
nc,mount gilead,montgomery
nc,mount holly,gaston
nc,mount mourne,iredell
nc,mount olive,wayne
nc,mount pleasant,cabarrus
nc,mount ulla,rowan
nc,mountain home,henderson
nc,moyock,currituck
nc,murfreesboro,hertford
nc,murphy,cherokee
nc,nags head,dare
nc,nakina,columbus
nc,naples,henderson
nc,nashville,nash
nc,nebo,mcdowell
nc,new bern,craven
nc,new hill,wake
nc,new london,stanly
nc,newell,mecklenburg
nc,newland,avery
nc,newport,carteret
nc,newton,catawba
nc,newton grove,sampson
nc,norlina,warren
nc,norman,richmond
nc,north wilkesboro,wilkes
nc,norwood,stanly
nc,oak city,martin
nc,oak island,brunswick
nc,oak ridge,guilford
nc,oakboro,stanly
nc,ocean isle beach,brunswick
nc,ocracoke,hyde
nc,old fort,mcdowell
nc,olin,iredell
nc,olivia,harnett
nc,oriental,pamlico
nc,orrum,robeson
nc,otto,macon
nc,oxford,granville
nc,pantego,beaufort
nc,parkton,robeson
nc,parmele,martin
nc,patterson,caldwell
nc,paw creek,mecklenburg
nc,peachland,anson
nc,pelham,caswell
nc,pembroke,robeson
nc,pendleton,northampton
nc,penland,mitchell
nc,penrose,transylvania
nc,pfafftown,forsyth
nc,pikeville,wayne
nc,pilot mountain,surry
nc,pine hall,stokes
nc,pine level,johnston
nc,pinebluff,moore
nc,pinehurst,moore
nc,pineola,avery
nc,pinetops,edgecombe
nc,pinetown,beaufort
nc,pineville,mecklenburg
nc,piney creek,alleghany
nc,pink hill,lenoir
nc,pinnacle,stokes
nc,pisgah forest,transylvania
nc,pittsboro,chatham
nc,pleasant garden,guilford
nc,pleasant hill,northampton
nc,plumtree,avery
nc,plymouth,washington
nc,point harbor,currituck
nc,polkton,anson
nc,polkville,cleveland
nc,pollocksville,jones
nc,pope a f b,cumberland
nc,poplar branch,currituck
nc,potecasi,northampton
nc,powells point,currituck
nc,powellsville,bertie
nc,princeton,johnston
nc,proctorville,robeson
nc,prospect hill,caswell
nc,providence,caswell
nc,purlear,wilkes
nc,raeford,hoke
nc,raleigh,wake
nc,ramseur,randolph
nc,randleman,randolph
nc,red oak,nash
nc,red springs,robeson
nc,reidsville,rockingham
nc,research triangle park,durham
nc,rex,robeson
nc,rhodhiss,caldwell
nc,rich square,northampton
nc,richfield,stanly
nc,richlands,onslow
nc,ridgecrest,buncombe
nc,ridgeway,warren
nc,riegelwood,columbus
nc,roanoke rapids,halifax
nc,roaring gap,alleghany
nc,roaring river,wilkes
nc,robbins,moore
nc,robbinsville,graham
nc,robersonville,martin
nc,rockingham,richmond
nc,rockwell,rowan
nc,rocky mount,edgecombe
nc,rocky mount,nash
nc,rocky point,pender
nc,rodanthe,dare
nc,roduco,gates
nc,rolesville,wake
nc,ronda,wilkes
nc,roper,washington
nc,rose hill,duplin
nc,roseboro,sampson
nc,rosman,transylvania
nc,rougemont,durham
nc,rowland,robeson
nc,roxboro,person
nc,roxobel,bertie
nc,ruffin,rockingham
nc,rural hall,forsyth
nc,rutherford college,burke
nc,rutherfordton,rutherford
nc,saint pauls,robeson
nc,salemburg,sampson
nc,salisbury,rowan
nc,salter path,carteret
nc,saluda,polk
nc,salvo,dare
nc,sandy ridge,stokes
nc,sanford,lee
nc,sapphire,transylvania
nc,saratoga,wilson
nc,saxapahaw,alamance
nc,scaly mountain,macon
nc,scotland neck,halifax
nc,scotts,iredell
nc,scottville,ashe
nc,scranton,hyde
nc,seaboard,northampton
nc,seagrove,randolph
nc,sealevel,carteret
nc,sedalia,guilford
nc,selma,johnston
nc,semora,person
nc,seven springs,wayne
nc,severn,northampton
nc,shallotte,brunswick
nc,shannon,robeson
nc,sharpsburg,nash
nc,shawboro,currituck
nc,shelby,cleveland
nc,sherrills ford,catawba
nc,shiloh,camden
nc,siler city,chatham
nc,siloam,surry
nc,simpson,pitt
nc,sims,wilson
nc,skyland,buncombe
nc,smithfield,johnston
nc,smyrna,carteret
nc,sneads ferry,onslow
nc,snow camp,alamance
nc,snow hill,greene
nc,sophia,randolph
nc,south mills,camden
nc,southern pines,moore
nc,southmont,davidson
nc,southport,brunswick
nc,sparta,alleghany
nc,speed,edgecombe
nc,spencer,rowan
nc,spindale,rutherford
nc,spring hope,nash
nc,spring lake,cumberland
nc,spruce pine,mitchell
nc,stacy,carteret
nc,staley,randolph
nc,stanfield,stanly
nc,stanley,gaston
nc,stantonsburg,wilson
nc,star,montgomery
nc,state road,surry
nc,statesville,iredell
nc,stedman,cumberland
nc,stella,carteret
nc,stem,granville
nc,stokes,pitt
nc,stokesdale,guilford
nc,stoneville,rockingham
nc,stonewall,pamlico
nc,stony point,alexander
nc,stovall,granville
nc,stumpy point,dare
nc,sugar grove,watauga
nc,summerfield,guilford
nc,sunbury,gates
nc,sunset beach,brunswick
nc,supply,brunswick
nc,swannanoa,buncombe
nc,swanquarter,hyde
nc,swansboro,onslow
nc,swepsonville,alamance
nc,sylva,jackson
nc,tabor city,columbus
nc,tar heel,bladen
nc,tarawa terrace,onslow
nc,tarboro,edgecombe
nc,taylorsville,alexander
nc,teachey,duplin
nc,terrell,catawba
nc,thomasville,davidson
nc,thurmond,wilkes
nc,tillery,halifax
nc,timberlake,person
nc,toast,surry
nc,tobaccoville,forsyth
nc,todd,ashe
nc,topton,cherokee
nc,townsville,vance
nc,traphill,wilkes
nc,trenton,jones
nc,trinity,randolph
nc,troutman,iredell
nc,troy,montgomery
nc,tryon,polk
nc,tuckasegee,jackson
nc,turkey,sampson
nc,turnersburg,iredell
nc,tuxedo,henderson
nc,tyner,chowan
nc,union grove,iredell
nc,union mills,rutherford
nc,valdese,burke
nc,vale,lincoln
nc,valle crucis,watauga
nc,vanceboro,craven
nc,vandemere,pamlico
nc,vass,moore
nc,vaughan,warren
nc,vilas,watauga
nc,waco,cleveland
nc,wade,cumberland
nc,wadesboro,anson
nc,wagram,scotland
nc,wake forest,wake
nc,walkertown,forsyth
nc,wallace,duplin
nc,wallburg,davidson
nc,walnut cove,stokes
nc,walstonburg,greene
nc,wanchese,dare
nc,warne,clay
nc,warrensville,ashe
nc,warrenton,warren
nc,warsaw,duplin
nc,washington,beaufort
nc,waves,dare
nc,waxhaw,union
nc,waynesville,haywood
nc,weaverville,buncombe
nc,webster,jackson
nc,welcome,davidson
nc,weldon,halifax
nc,wendell,wake
nc,wentworth,rockingham
nc,west end,moore
nc,west jefferson,ashe
nc,westfield,surry
nc,whitakers,nash
nc,white oak,bladen
nc,white plains,surry
nc,whiteville,columbus
nc,whitsett,guilford
nc,whittier,jackson
nc,wilkesboro,wilkes
nc,willard,pender
nc,williamston,martin
nc,williston,carteret
nc,willow spring,wake
nc,wilmington,new hanover
nc,wilson,wilson
nc,wilsons mills,johnston
nc,windsor,bertie
nc,winfall,perquimans
nc,wingate,union
nc,winnabow,brunswick
nc,winston salem,forsyth
nc,winterville,pitt
nc,winton,hertford
nc,wise,warren
nc,woodland,northampton
nc,woodleaf,rowan
nc,wrightsville beach,new hanover
nc,yadkinville,yadkin
nc,yanceyville,caswell
nc,youngsville,franklin
nc,zebulon,wake
nc,zionville,watauga
nc,zirconia,henderson
nd,abercrombie,richland
nd,absaraka,cass
nd,adams,walsh
nd,agate,rolette
nd,alamo,williams
nd,alexander,mckenzie
nd,almont,morton
nd,alsen,cavalier
nd,ambrose,divide
nd,amenia,cass
nd,amidon,slope
nd,anamoose,mchenry
nd,aneta,nelson
nd,antler,bottineau
nd,argusville,cass
nd,arnegard,mckenzie
nd,arthur,cass
nd,arvilla,grand forks
nd,ashley,mcintosh
nd,ayr,cass
nd,baldwin,burleigh
nd,balfour,mchenry
nd,balta,pierce
nd,bantry,mchenry
nd,barney,richland
nd,bathgate,pembina
nd,beach,golden valley
nd,belcourt,rolette
nd,belfield,stark
nd,benedict,mclean
nd,berlin,lamoure
nd,berthold,ward
nd,beulah,mercer
nd,binford,griggs
nd,bisbee,towner
nd,bismarck,burleigh
nd,blanchard,traill
nd,bottineau,bottineau
nd,bowbells,burke
nd,bowdon,wells
nd,bowman,bowman
nd,braddock,emmons
nd,bremen,wells
nd,brocket,ramsey
nd,buchanan,stutsman
nd,buffalo,cass
nd,burlington,ward
nd,butte,mclean
nd,buxton,traill
nd,caledonia,traill
nd,calvin,cavalier
nd,cando,towner
nd,cannon ball,sioux
nd,carpio,ward
nd,carrington,foster
nd,carson,grant
nd,cartwright,mckenzie
nd,casselton,cass
nd,cathay,wells
nd,cavalier,pembina
nd,cayuga,sargent
nd,center,oliver
nd,chaseley,wells
nd,christine,richland
nd,churchs ferry,ramsey
nd,cleveland,stutsman
nd,clifford,traill
nd,cogswell,sargent
nd,coleharbor,mclean
nd,colfax,richland
nd,columbus,burke
nd,cooperstown,griggs
nd,courtenay,stutsman
nd,crary,ramsey
nd,crosby,divide
nd,crystal,pembina
nd,cummings,traill
nd,dahlen,nelson
nd,davenport,cass
nd,dawson,kidder
nd,dazey,barnes
nd,deering,mchenry
nd,denhoff,sheridan
nd,des lacs,ward
nd,devils lake,ramsey
nd,dickey,lamoure
nd,dickinson,stark
nd,dodge,dunn
nd,donnybrook,ward
nd,douglas,ward
nd,drake,mchenry
nd,drayton,pembina
nd,driscoll,burleigh
nd,dunn center,dunn
nd,dunseith,rolette
nd,edgeley,lamoure
nd,edinburg,walsh
nd,edmore,ramsey
nd,egeland,towner
nd,elgin,grant
nd,ellendale,dickey
nd,emerado,grand forks
nd,enderlin,ransom
nd,epping,williams
nd,erie,cass
nd,esmond,benson
nd,fairdale,walsh
nd,fairfield,billings
nd,fairmount,richland
nd,fargo,cass
nd,fessenden,wells
nd,fingal,barnes
nd,finley,steele
nd,flasher,morton
nd,flaxton,burke
nd,forbes,dickey
nd,fordville,walsh
nd,forest river,walsh
nd,forman,sargent
nd,fort ransom,ransom
nd,fort totten,benson
nd,fort yates,sioux
nd,fortuna,divide
nd,fredonia,logan
nd,fullerton,dickey
nd,gackle,logan
nd,galesburg,traill
nd,gardner,cass
nd,garrison,mclean
nd,gilby,grand forks
nd,gladstone,stark
nd,glasston,pembina
nd,glen ullin,morton
nd,glenburn,renville
nd,glenfield,foster
nd,golden valley,mercer
nd,golva,golden valley
nd,goodrich,sheridan
nd,grace city,foster
nd,grafton,walsh
nd,grand forks,grand forks
nd,grand forks afb,grand forks
nd,grandin,cass
nd,granville,mchenry
nd,grassy butte,mckenzie
nd,grenora,williams
nd,gwinner,sargent
nd,hague,emmons
nd,halliday,dunn
nd,hamilton,pembina
nd,hampden,ramsey
nd,hankinson,richland
nd,hannaford,griggs
nd,hannah,cavalier
nd,hansboro,towner
nd,harvey,wells
nd,harwood,cass
nd,hatton,traill
nd,havana,sargent
nd,hazelton,emmons
nd,hazen,mercer
nd,hebron,morton
nd,hensel,pembina
nd,hettinger,adams
nd,hillsboro,traill
nd,hoople,walsh
nd,hope,steele
nd,horace,cass
nd,hunter,cass
nd,hurdsfield,wells
nd,inkster,grand forks
nd,jamestown,stutsman
nd,jessie,griggs
nd,jud,lamoure
nd,karlsruhe,mchenry
nd,kathryn,barnes
nd,keene,mckenzie
nd,kenmare,ward
nd,kensal,stutsman
nd,killdeer,dunn
nd,kindred,cass
nd,kintyre,emmons
nd,knox,benson
nd,kramer,bottineau
nd,kulm,lamoure
nd,lakota,nelson
nd,lamoure,lamoure
nd,langdon,cavalier
nd,lankin,walsh
nd,lansford,bottineau
nd,larimore,grand forks
nd,lawton,ramsey
nd,leeds,benson
nd,lefor,stark
nd,lehr,mcintosh
nd,leonard,cass
nd,lidgerwood,richland
nd,lignite,burke
nd,linton,emmons
nd,lisbon,ransom
nd,litchville,barnes
nd,luverne,steele
nd,maddock,benson
nd,maida,cavalier
nd,makoti,ward
nd,mandan,morton
nd,mandaree,mckenzie
nd,manning,dunn
nd,mantador,richland
nd,manvel,grand forks
nd,mapleton,cass
nd,marion,lamoure
nd,marmarth,slope
nd,marshall,dunn
nd,martin,sheridan
nd,max,mclean
nd,maxbass,bottineau
nd,mayville,traill
nd,mcclusky,sheridan
nd,mcgregor,williams
nd,mchenry,foster
nd,mcleod,richland
nd,mcville,nelson
nd,medina,stutsman
nd,medora,billings
nd,mekinock,grand forks
nd,menoken,burleigh
nd,mercer,mclean
nd,michigan,nelson
nd,milnor,sargent
nd,milton,cavalier
nd,minnewaukan,benson
nd,minot,ward
nd,minot afb,ward
nd,minto,walsh
nd,moffit,burleigh
nd,mohall,renville
nd,montpelier,stutsman
nd,mooreton,richland
nd,mott,hettinger
nd,mountain,pembina
nd,munich,cavalier
nd,mylo,rolette
nd,napoleon,logan
nd,neche,pembina
nd,nekoma,cavalier
nd,new england,hettinger
nd,new leipzig,grant
nd,new rockford,eddy
nd,new salem,morton
nd,new town,mountrail
nd,newburg,bottineau
nd,niagara,grand forks
nd,nome,barnes
nd,noonan,divide
nd,northwood,grand forks
nd,norwich,mchenry
nd,oakes,dickey
nd,oberon,benson
nd,oriska,barnes
nd,osnabrock,cavalier
nd,page,cass
nd,palermo,mountrail
nd,park river,walsh
nd,parshall,mountrail
nd,pekin,nelson
nd,pembina,pembina
nd,penn,ramsey
nd,perth,towner
nd,petersburg,nelson
nd,pettibone,kidder
nd,pillsbury,barnes
nd,pingree,stutsman
nd,pisek,walsh
nd,plaza,mountrail
nd,portal,burke
nd,portland,traill
nd,powers lake,burke
nd,raleigh,grant
nd,ray,williams
nd,reeder,adams
nd,regan,burleigh
nd,regent,hettinger
nd,reynolds,grand forks
nd,rhame,bowman
nd,richardton,stark
nd,riverdale,mclean
nd,robinson,kidder
nd,rocklake,towner
nd,rogers,barnes
nd,rolette,rolette
nd,rolla,rolette
nd,roseglen,mclean
nd,ross,mountrail
nd,rugby,pierce
nd,ruso,mclean
nd,rutland,sargent
nd,ryder,ward
nd,saint anthony,morton
nd,saint john,rolette
nd,saint michael,benson
nd,saint thomas,pembina
nd,sanborn,barnes
nd,sarles,cavalier
nd,sawyer,ward
nd,scranton,bowman
nd,selfridge,sioux
nd,sentinel butte,golden valley
nd,sharon,steele
nd,sheldon,ransom
nd,sherwood,renville
nd,sheyenne,eddy
nd,shields,grant
nd,solen,sioux
nd,souris,bottineau
nd,south heart,stark
nd,spiritwood,barnes
nd,stanley,mountrail
nd,stanton,mercer
nd,starkweather,ramsey
nd,steele,kidder
nd,sterling,burleigh
nd,stirum,sargent
nd,strasburg,emmons
nd,streeter,stutsman
nd,surrey,ward
nd,sutton,griggs
nd,sykeston,wells
nd,tappen,kidder
nd,taylor,stark
nd,thompson,grand forks
nd,tioga,williams
nd,tokio,benson
nd,tolley,renville
nd,tolna,nelson
nd,tower city,cass
nd,towner,mchenry
nd,trenton,williams
nd,turtle lake,mclean
nd,tuttle,kidder
nd,underwood,mclean
nd,upham,mchenry
nd,valley city,barnes
nd,velva,mchenry
nd,verona,lamoure
nd,voltaire,mchenry
nd,wahpeton,richland
nd,walcott,richland
nd,wales,cavalier
nd,walhalla,pembina
nd,warwick,benson
nd,washburn,mclean
nd,watford city,mckenzie
nd,webster,ramsey
nd,west fargo,cass
nd,westhope,bottineau
nd,wheatland,cass
nd,white earth,mountrail
nd,wildrose,williams
nd,williston,williams
nd,willow city,bottineau
nd,wilton,mclean
nd,wimbledon,barnes
nd,wing,burleigh
nd,wishek,mcintosh
nd,wolford,pierce
nd,woodworth,stutsman
nd,wyndmere,richland
nd,york,benson
nd,ypsilanti,stutsman
nd,zahl,williams
nd,zap,mercer
nd,zeeland,mcintosh
ne,abie,butler
ne,adams,gage
ne,ainsworth,brown
ne,albion,boone
ne,alda,hall
ne,alexandria,thayer
ne,allen,dixon
ne,alliance,box butte
ne,alma,harlan
ne,alvo,cass
ne,amelia,holt
ne,ames,dodge
ne,amherst,buffalo
ne,angora,morrill
ne,anselmo,custer
ne,ansley,custer
ne,arapahoe,furnas
ne,arcadia,valley
ne,archer,merrick
ne,arlington,washington
ne,arnold,custer
ne,arthur,arthur
ne,ashby,grant
ne,ashland,saunders
ne,ashton,sherman
ne,atkinson,holt
ne,atlanta,phelps
ne,auburn,nemaha
ne,aurora,hamilton
ne,avoca,cass
ne,axtell,kearney
ne,ayr,adams
ne,bancroft,cuming
ne,barneston,gage
ne,bartlett,wheeler
ne,bartley,red willow
ne,bassett,rock
ne,battle creek,madison
ne,bayard,morrill
ne,beatrice,gage
ne,beaver city,furnas
ne,beaver crossing,seward
ne,bee,seward
ne,beemer,cuming
ne,belden,cedar
ne,belgrade,boone
ne,bellevue,sarpy
ne,bellwood,butler
ne,belvidere,thayer
ne,benedict,york
ne,benkelman,dundy
ne,bennet,lancaster
ne,bennington,douglas
ne,bertrand,phelps
ne,big springs,deuel
ne,bingham,sheridan
ne,bladen,webster
ne,blair,washington
ne,bloomfield,knox
ne,bloomington,franklin
ne,blue hill,webster
ne,blue springs,gage
ne,boelus,howard
ne,boys town,douglas
ne,bradshaw,york
ne,brady,lincoln
ne,brainard,butler
ne,brewster,blaine
ne,bridgeport,morrill
ne,bristow,boyd
ne,broadwater,morrill
ne,brock,nemaha
ne,broken bow,custer
ne,brownville,nemaha
ne,brule,keith
ne,bruning,thayer
ne,bruno,butler
ne,brunswick,antelope
ne,burchard,pawnee
ne,burr,otoe
ne,burwell,garfield
ne,bushnell,kimball
ne,butte,boyd
ne,byron,thayer
ne,cairo,hall
ne,callaway,custer
ne,cambridge,furnas
ne,campbell,franklin
ne,carleton,thayer
ne,carroll,wayne
ne,cedar bluffs,saunders
ne,cedar creek,cass
ne,cedar rapids,boone
ne,center,knox
ne,central city,merrick
ne,ceresco,saunders
ne,chadron,dawes
ne,chambers,holt
